text_num,WNUM,word_text,gpt2_surprisal
1,124,ability,2.1298317724238154
1,126,fly,20.544147658841805
1,127,because,7.435987733992326
1,128,the,4.925711075803082
1,129,nutrients,14.088608251916627
1,130,at,9.812365579525823
1,131,the,2.2847700826728654
1,132,shoreline,13.406876591133091
1,133,are,2.5537980718686346
1,134,so,3.0405270319887236
1,135,rich,6.291590409649473
1,136,they,5.159738187791157
1,137,have,4.4300075450130185
1,138,no,2.356716616904209
1,139,need,5.621192749523098
1,140,to,1.4072155359639187
1,141,leave.,8.57614379418225
1,142,The,3.4376951667587505
1,143,island,7.584275303149861
1,144,of,3.6358288115811543
1,145,Fernandina,15.163828048698353
1,146,lies,6.682440933722706
1,147,at,4.353218323298679
1,148,the,0.41220053634266723
1,149,far,7.692173778648169
1,150,western,7.1729230712325736
1,151,edge,2.4507020399130184
1,152,of,0.00467327449478665
1,153,the,0.7012070621585653
1,154,Galapagos,2.012691083419645
1,155,"archipelago,",5.053989102589355
1,156,dominated,12.780206895849794
1,157,by,0.09211464947730215
1,158,a,3.1340601406257638
1,159,volcano,10.51040463526417
1,160,that,3.3075194345288805
1,161,last,10.240028646050938
1,162,erupted,3.0275846495806937
1,163,only,6.746481081528585
1,164,six,6.521616517247876
1,165,years,1.8919417581147102
1,166,"ago,",2.505617142978334
1,167,and,1.5275354584207939
1,168,home,10.249268241985892
1,169,to,0.04718982512012483
1,170,some,4.1807874856477225
1,171,of,1.0998492602291376
1,172,the,0.09772690557832979
1,173,most,2.136519833750568
1,174,remarkable,6.076149806705443
1,175,wildlife,6.4562355926958706
1,176,in,2.075994151415071
1,177,the,0.1993311600203616
1,178,world.,0.8410434038527013
1,179,It,3.686559909967364
1,180,was,3.408724001290307
1,181,late,13.049160244575088
1,182,afternoon,6.420102725680199
1,183,on,2.849052039459775
1,184,one,6.935357932150949
1,185,of,0.32214326157305845
1,186,the,1.2767752944170214
1,187,last,4.243854899580321
1,188,days,1.5735504485550436
1,189,of,0.288912257825394
1,190,the,1.3829971110520687
1,191,"year,",5.247514005207914
1,192,and,1.0329393239196365
1,193,we,3.1888266399318184
1,194,had,2.618213313836045
1,195,come,5.818741309367267
1,196,ashore,6.849286806769544
1,197,to,2.021246742183262
1,198,scramble,13.536168332537528
1,199,round,9.915267615051265
1,200,the,1.4202832937244274
1,201,rough,10.620408866339643
1,202,dark,12.32476381569611
1,203,lava,9.591141543998578
1,204,rocks,5.59000816733805
1,205,of,4.307904334449347
1,206,Punta,12.639434968534964
1,207,Espinosa,14.603335116935012
1,208,on,6.330736412708262
1,209,the,1.4985873386275659
1,210,island.,7.8909699006416965
1,211,In,5.808812406967656
1,212,the,1.2450097548373589
1,213,golden,12.231571232707779
1,214,afternoon,8.171839583279974
1,215,"light,",4.214661016579011
1,216,with,7.716485934104739
1,217,the,1.619234716051684
1,218,moon,6.144056124502717
1,219,rising,4.489632898171249
1,220,above,3.6781816031479315
1,221,the,1.4713731479203367
1,222,volcanoes,10.585173824003883
1,223,on,5.1293980404218456
1,224,Isabela,16.192678743067702
1,225,Island,4.889510103657667
1,226,across,9.931652058233663
1,227,the,0.33048474260737504
1,228,"strait,",8.990577095289744
1,229,we,1.5080780292327791
1,230,could,3.84463088420188
1,231,be,6.63765665143803
1,232,forgiven,6.445404813275134
1,233,for,0.11740514974113668
1,234,thinking,1.3825547716740496
1,235,that,1.4735628310311222
1,236,we,2.318339376294777
1,237,were,0.9511683667490801
1,238,guests,13.088403933779567
1,239,in,3.7948701119318384
1,240,paradise.,4.548631202584434
1,241,The,3.1654830907649076
1,242,creatures,11.326439611898282
1,243,you,10.053572623222118
1,244,see,1.0961822461474409
1,245,in,2.934637657817794
1,246,the,1.2636116563286566
1,247,Galapagos,8.614439909617946
1,248,are,1.3896801848819467
1,249,remarkable,8.359443762285952
1,250,in,4.633994103409585
1,251,their,1.3139815911480544
1,252,rarity.,10.53487054321061
1,253,They,2.6501432688299325
1,254,are,1.3332621361796566
1,255,even,8.826507366193134
1,256,more,1.4379008525135117
1,257,so,3.08056149742187
1,258,for,6.576176981338197
1,259,their,0.6865925354318592
1,260,lack,7.866606150389868
1,261,of,0.012492065990962435
1,262,fear.,10.76240015064909
1,263,They,3.1485331686264724
1,264,don't,5.8430697226427775
1,265,run,7.738217661867764
1,266,away.,6.258688752678211
1,267,They,0.9589697577661933
1,268,carry,9.094874598044289
1,269,on,3.1133228165500277
1,270,basking,12.655951848435635
1,271,or,7.113881427191371
1,272,playing,6.2782693214442435
1,273,or,6.5436330482807294
1,274,mating,9.204463319035277
1,276,incubating,21.30528542935521
1,277,their,4.231490034913889
1,278,eggs,1.5461164640200118
1,279,or,5.963868525332546
1,280,fighting,10.166051340678205
1,281,for,4.44073169519022
1,282,territory,3.966360204482576
1,283,with,3.600103199482725
1,284,blissful,18.99836505614278
1,285,disregard,7.145120355894092
1,286,for,0.43722809663116385
1,287,human,4.206306615348048
1,288,beings.,4.7267476146902645
1,289,It,4.923249316138631
1,290,is,1.270727180534129
1,291,as,4.65365894367454
1,292,if,0.5624765259138146
1,293,you,5.398219650436579
1,294,are,1.82350212211711
1,295,walking,5.3029505489217295
1,296,into,3.9324287153979474
1,297,a,0.763451195141484
1,298,David,16.836635102519825
1,299,Attenborough,4.113678992963908
1,300,"programme,",15.021909599041546
1,302,finding,9.92961234399443
1,303,that,3.7814190048425567
1,304,the,2.921784362422911
1,305,real,8.5219260915151
1,306,thing,5.240787763732669
1,307,is,0.8468629527925969
1,308,even,9.3894850065559
1,309,better,4.919414790954994
1,310,than,1.293071338516876
1,311,you,2.4714278411511463
1,312,ever,7.2602462303122595
1,313,imagined.,1.55747733696637
1,314,The,3.165367174458226
1,315,closeness,16.553281920535138
1,316,of,0.8425549593711344
1,317,the,1.1349824780866702
1,318,living,8.667829293201072
1,319,natural,12.052855117098389
1,320,"world,",4.002387904107246
1,321,in,5.422726490253926
1,322,this,5.407486075665068
1,323,environment,9.934460190956951
1,324,of,2.771978014475607
1,325,volcanic,7.530699955683682
1,326,rock,5.426368738833898
1,327,and,1.4837803203188815
1,328,sweeping,14.26161041593375
1,329,beaches,6.273365752102843
1,330,and,2.1638542403307506
1,331,sparse,11.437800442123761
1,332,"vegetation,",2.1830837495107094
1,333,makes,3.226249376828962
1,334,the,2.856007189843318
1,335,Galapagos,1.6101859700537664
1,336,experience,7.6053080934197785
1,337,special.,7.189328453302714
1,338,The,3.0599848051420397
1,339,colours,11.28096395935714
1,340,"help,",19.464875348866475
1,341,too.,3.8123616074378406
1,342,The,2.256203076433949
1,343,intense,11.620922753248255
1,344,black,7.932894455407825
1,345,of,2.575680456433815
1,346,the,0.5740171637259871
1,347,"rock,",12.336174176650255
1,348,the,1.4009958693867905
1,349,startling,10.899700436173601
1,350,blue,4.629653949232411
1,351,of,0.5508172200725467
1,352,sea,10.177144221658857
1,353,and,7.245549968830731
1,354,"sky,",2.255217615844505
1,355,the,0.8351842129117817
1,356,crimson,10.824529571203882
1,357,of,1.1475906122127482
1,358,the,0.8601022632473414
1,359,mating,14.365672302456613
1,360,"frigate-birds,",29.3394376801549
1,361,the,0.6975444336344656
1,362,yellow,6.840824572416491
1,363,of,0.6857266457804276
1,364,the,0.5756975632119049
1,365,"warblers,",13.984723851489457
1,366,the,0.49924590044554695
1,367,brilliant,7.741329171987173
1,368,orange,4.848896744621716
1,370,the,9.655001453986353
1,371,American,12.649257929621644
1,372,"oyster-catchers,",24.641540671094827
1,373,the,0.47667042579738955
1,374,glistening,11.40378001785442
1,375,silver,7.137568941660008
1,377,hundreds,16.51788658499432
1,378,of,0.17599169544140886
1,379,dolphins,8.87639678148602
1,380,swooping,11.307648228521396
1,381,round,6.5754030594093145
1,382,your,7.880346876263203
1,383,ship,6.349227987329031
1,384,in,4.354602095707522
1,385,the,2.002775289532644
1,386,dawn,9.889650455239948
1,387,light.,6.571210466346581
1,388,We,5.686890810083295
1,389,spent,6.4795316746511435
1,390,eight,7.905252027899948
1,391,days,1.9519107326093648
1,392,in,1.9385254948753632
1,393,"all,",11.784497516275684
1,394,aboard,9.745096973397947
1,395,a,2.0591458710232957
1,396,boat,5.046955061043042
1,397,called,5.536534977566484
1,398,Tropic,14.013251989649278
1,399,"Sun,",18.047941073302297
1,400,visiting,9.061255429453626
1,401,all,5.620909666079778
1,402,parts,6.091210671406801
1,403,of,0.016311319652648783
1,404,the,0.279606190595882
1,405,islands.,6.074141393308667
1,406,We,2.657921872145806
1,407,"lived,",15.526581337143503
1,408,ate,5.595242975265013
1,409,and,1.4332752931272312
1,410,slept,1.3871644226651254
1,411,on,2.973657081645548
1,412,the,
1,413,boat,13.355567287074681
1,414,and,3.830828588539536
1,415,went,7.0716184105683455
1,416,ashore,5.13391189707639
1,417,two,11.136341684454793
1,418,or,5.129282812045767
1,419,three,0.0069591489801754045
1,420,times,2.7434982034406787
1,421,a,7.71434715785861
1,422,"day,",3.5193435862905673
1,423,to,5.720321829653913
1,424,walk,10.309804071297789
1,425,the,3.465735906086026
1,426,"trails,",11.775001666190944
1,427,see,6.21437776664871
1,428,the,1.0698248730068103
1,429,"wildlife,",9.070644392320855
1,430,and,1.3865798536348428
1,431,snorkel,12.230456699138863
1,433,the,3.9074083353851243
1,434,sea.,6.32621326899057
1,435,The,3.792041685255749
1,436,boat,4.228550851410644
1,437,was,2.165188481736144
1,438,hardly,11.005794469699058
1,439,the,6.176034578604148
1,440,most,2.3169145000323783
1,441,luxurious,6.115449906219405
1,442,experience,8.205590834546499
1,443,we'd,12.020851897495234
1,444,ever,0.495517660540143
1,445,"had,",2.1670022967634686
1,446,and,2.4672027433674
1,447,was,5.954121924542849
1,448,certainly,5.724964673296605
1,449,not,0.7179293652585834
1,450,a,3.2415073336482085
1,451,centre,15.735311864981469
1,452,of,1.5724246501224954
1,453,gastronomic,16.576299213238904
1,454,excellence.,4.417247249236589
1,455,But,3.295169360370422
1,456,that,5.875375884226993
1,457,really,10.305629020465444
1,458,wasn't,3.1042693025682477
1,459,the,1.3555548713497956
1,460,point.,1.9279145092824297
1,461,It,3.405351421506887
1,462,took,8.314141468256878
1,463,us,1.5670758176980113
1,464,to,4.57895036807034
1,465,the,2.2199052780560993
1,466,places,9.036804999945762
1,467,we,1.269798130254168
1,468,wanted,3.003010048598907
1,469,to,0.3612231158047594
1,470,see;,8.192603736649243
1,471,and,2.942964025876666
1,472,the,4.083300839832648
1,473,expert,14.87424563897604
1,474,guide,6.1211005681961534
1,475,we,4.409494142348706
1,476,"had,",7.419784560523937
1,477,who,3.3781465178628047
1,478,led,8.514563858196965
1,479,us,0.5192100765143289
1,480,round,8.056865053594565
1,481,the,1.6233676311345682
1,482,trails,7.733514968262571
1,483,and,2.9901959652484207
1,484,explained,8.622434128540533
1,485,the,1.742958519134436
1,486,flora,9.005636240164595
1,487,and,0.6412871027194068
1,488,fauna,0.0886779812785746
1,489,to,3.768123714034956
1,490,"us,",1.3981769877478236
1,491,was,3.124137773566885
1,492,the,3.7436268492113594
1,493,best,2.906570433162285
1,494,we,3.5488231324749613
1,495,could,1.1234187086079566
1,496,possibly,5.811618475899133
1,497,have,4.292314795079236
1,498,wanted.,7.9043082301076755
1,499,You,8.832409810770745
1,500,need,7.398140543912853
1,501,not,3.2842309198102457
1,502,be,2.6834848574221017
1,503,an,2.4218736200447912
1,504,inveterate,12.701900989200869
1,505,birdwatcher,14.956840093418206
1,506,or,5.285584772733508
1,507,naturalist,9.551965951862153
1,508,to,0.2008615046434016
1,509,be,4.3271302749893
1,510,captivated,6.679483688010277
1,511,by,0.14796724072138664
1,512,what,5.083787209517124
1,513,you,5.039496861405726
1,514,see.,2.7983369354600955
1,515,You,4.759379774847624
1,516,simply,5.098496197714816
1,517,cannot,7.3470754552186675
1,518,help,5.49885289083184
1,519,being,4.55425950681657
1,520,taken,7.300556899882692
1,521,over,8.911819016188328
1,522,by,0.10595293250933904
1,523,a,2.508579877355832
1,524,sense,9.08949085314168
1,525,of,0.06379777588069262
1,526,wonder,3.1049630838568887
1,527,at,4.074176816239074
1,528,this,6.645713006735048
1,529,different,12.056426852791509
1,530,and,4.259155852062284
1,531,special,7.170278665992908
1,532,world.,4.237670059489993
1,533,Darwin's,17.33705233380474
1,534,"visit,",15.394719487004572
1,535,in,4.112063218362944
1,536,"1835,",13.587760139597812
1,537,aboard,16.73598535179008
1,538,HMS,4.491116420517591
1,539,Beagle,6.513425693015716
1,540,lasted,16.249473949723335
1,541,five,6.113091680110775
1,542,times,8.566797740986413
1,543,longer.,5.631928594520558
1,544,He,4.9086435175314564
1,545,marvelled,14.174210445144611
1,546,at,0.3245764076239714
1,547,the,0.8139870072276387
1,548,tortoises,17.347677077847035
1,549,and,2.7794661390941737
1,550,the,3.2067740614452576
1,551,"iguanas,",13.358806408321032
1,552,but,4.672812651501132
1,553,it,5.557765891850196
1,554,was,0.708038986972765
1,555,the,3.4709383812746264
1,556,tiny,9.250551229813492
1,557,finches,12.60434810000184
1,558,that,1.9625657457609191
1,559,jolted,14.220245438717024
1,560,his,2.783847741090206
1,561,imagination,3.3016238692573032
1,562,most,10.441766359304822
1,563,vividly.,6.838194054775881
1,564,They,6.5258816869892735
1,565,are,5.473432479173109
1,566,still,6.0549326510338
1,567,called,6.806730731709448
1,568,Darwin's,9.67085567465614
1,569,Finches,12.008999197163071
1,570,in,5.5526473441952175
1,571,his,4.911943520636211
1,572,honour.,5.844408344147334
1,573,There,6.643414630588917
1,574,are,1.782341170320812
1,575,13,10.243973240131126
1,576,different,5.994471806157678
1,577,species,0.6684565349417488
1,578,of,0.44953470217461655
1,579,the,3.7283795553164665
1,580,finches,4.253271293680362
1,581,across,10.257251676638942
1,582,the,0.9454848560860168
1,583,islands,7.6803874636192395
1,584,(our,16.522917421497358
1,585,group,9.521461053175003
1,586,managed,11.491234075885629
1,587,to,0.4193116319948799
1,588,see,5.52312927389703
1,589,five,5.7830858661903894
1,590,or,6.441742270742361
1,591,six).,5.901512281159096
1,592,The,2.982792112128777
1,593,fascination,13.999014921845554
1,594,is,4.785965540948601
1,595,in,5.918683867436663
1,596,the,1.1231978828842488
1,597,beaks.,17.944386019651528
1,598,Each,6.985936653908494
1,599,species,3.195336527232277
1,600,on,9.512248974464187
1,601,each,5.75064512272344
1,602,island,0.8322961942471679
1,603,"has,",10.782281689054132
1,604,over,5.832546012786723
1,605,"time,",2.4360486424199883
1,606,developed,4.540774003197115
1,608,differently,11.842418521363864
1,609,shaped,10.91429901150944
1,610,"beak,",13.485292596741942
1,611,adapted,10.544425555327246
1,612,to,0.7373455186103911
1,613,the,2.760065292198293
1,614,vegetation,11.897128266395134
1,615,and,2.003613876938251
1,616,the,3.186836112730732
1,617,competition,11.418917434989629
1,618,in,4.637525939127704
1,619,that,5.0065625277308
1,620,particular,3.9038383195185142
1,621,location.,6.7997897698946
1,622,These,5.615483613445057
1,623,tiny,9.024936821175022
1,624,birds,5.876466254233463
1,625,with,9.054239225229027
1,626,tiny,5.295947071413295
1,627,distinctions,17.56295223364364
1,628,helped,13.829248783387063
1,629,to,1.8176204874402526
1,630,produce,7.053244472080766
1,631,one,5.774384919917939
1,632,of,0.20124493996350024
1,633,the,0.495815749469751
1,634,greatest,4.241288574464146
1,635,ever,6.932664683838437
1,636,advances,16.161083122347094
1,637,in,0.22804858658528845
1,638,the,2.7084703249567994
1,639,history,5.949887023748003
1,640,of,0.0016578197090161295
1,641,scientific,8.073946370478259
1,642,thought.,4.546990230121226
1,643,Since,9.133133170624625
1,644,Darwin,2.6503936755695885
1,645,"called,",20.800428637920927
1,646,these,10.377238468701096
1,647,islands,7.603332356726667
1,648,on,9.112608073140054
1,649,the,1.4353811346957208
1,650,Equator,9.694999819186192
1,651,have,2.6097488437085303
1,652,struggled,11.796455126024872
1,653,to,0.9871862633626509
1,654,maintain,4.02779619098909
1,655,the,3.3201546559224693
1,656,fragile,11.499938461811098
1,657,balance,2.3212367680138626
1,658,of,1.2020711903617431
1,659,their,3.256071168488573
1,660,ecology.,7.7655217135100685
1,661,Over,7.779204567221388
1,662,the,0.9188353704128958
1,663,"years,",3.119686432605928
1,664,the,2.6873749330019674
1,665,indigenous,13.539303920228058
1,666,animal,10.478999915286018
1,667,population,4.370515994357159
1,668,has,0.6892844078831639
1,669,been,2.827694201979726
1,670,under,8.79550302182619
1,671,increasing,4.686764228104424
1,672,"threat,",5.771224394743032
1,673,from,6.389879182548172
1,674,wayward,15.09040835407538
1,675,"fishermen,",13.737432061605634
1,676,or,7.623558892329339
1,677,from,2.1912190878401354
1,678,feral,7.077011786499403
1,679,"dogs,",8.559382365029162
1,680,goats,12.957775543212627
1,681,and,1.9952575838981288
1,682,rats,5.459238063066798
1,683,escaping,10.428983232831492
1,684,from,1.7052005880507606
1,685,human,8.823559583557346
1,686,settlements,4.570340228637544
1,687,or,5.604654553850829
1,688,boats.,12.635854977674605
1,689,Recently,9.99384236064686
1,690,the,3.8679073601349545
1,691,Ecuador,13.257649996701847
1,692,authorities,14.197354945848993
1,693,started,6.907053715402551
1,694,trying,7.574944212444648
1,695,to,0.0835775220542556
1,696,eradicate,6.1111434606418005
1,697,the,1.3976189040457738
1,698,invading,14.08456459582954
1,699,"species,",4.0823539033569975
1,700,and,2.7783580548746647
1,701,have,4.960955136479095
1,702,now,5.616806847960795
1,703,succeeded,5.560769740830166
1,705,freeing,22.703872767707992
1,706,some,3.1783546163207816
1,707,entire,12.56289787338679
1,708,islands,2.920742491523984
1,709,from,1.8114954973124247
1,710,non-native,12.350268111892799
1,711,creatures.,8.04838110643184
1,712,A,5.936006647962168
1,713,giant,10.118696261728433
1,714,tortoise,7.143825305035264
1,715,breeding,12.03763258870522
1,716,programme,4.1681319703013315
1,717,is,2.778775456768309
1,718,in,4.104608802343947
1,719,"place,",3.963611233791185
1,720,rearing,15.630034233099657
1,721,infants,13.497184681101153
1,722,in,3.2798704716802702
1,723,a,3.370440319242944
1,724,protected,8.184666737311925
1,725,environment,4.928376118960851
1,726,at,6.518135588394413
1,727,a,3.3536176642661477
1,728,time,3.3056276253693895
1,729,when,0.13024799718997962
1,730,they,6.68316532464814
1,731,are,1.0704574251966836
1,732,at,4.14208932541178
1,733,greatest,5.318562446036452
1,734,"risk,",6.680455909966447
1,735,and,1.1813315445202208
1,736,then,9.631331137782801
1,737,returning,4.938939293376845
1,738,them,1.408360940418665
1,739,to,0.5737049722190084
1,740,the,1.6825544285330984
1,741,wild.,3.6056346774824255
1,742,And,5.748028922638515
1,743,there,4.01248767127049
1,744,are,1.2068811151497487
1,745,strict,12.876484159664
1,746,laws,4.383237895006783
1,747,now,9.622965213714233
1,748,in,1.4496252537881311
1,749,place,0.03347979814996888
1,750,against,5.086432990617997
1,751,harming,7.798799582530093
1,752,or,2.900340189652129
1,753,destroying,4.079602524908494
1,754,the,2.3803867611251084
1,755,wildlife,6.482175391960206
1,757,though,13.137794599384952
1,758,only,9.051213018504445
1,759,recently,8.77127823355626
1,760,a,5.246161533641528
1,761,group,5.181139020933921
1,762,of,0.2834700603193226
1,763,12,8.497109682926201
1,764,slain,19.52541049024777
1,765,tortoises,2.541953191183682
1,766,was,2.742047529780651
1,767,discovered,4.682461566145139
1,768,killed,9.635460097264717
1,769,apparently,14.429926396680164
1,770,for,3.457146404571334
1,771,the,3.0471782890281918
1,772,Japanese,12.568688873206643
1,773,aphrodisiac,20.186726329437832
1,774,market.,13.047998888729474
1,775,The,3.026411039971206
1,776,most,6.288283527238683
1,777,serious,6.871679635842485
1,778,ecological,8.607816291147797
1,779,"threat,",8.158946731875393
1,780,"however,",2.6756127083084955
1,781,is,0.82997442846052
1,782,posed,7.232354771925933
1,783,by,0.17879172348227487
1,784,the,1.4172574309651471
1,785,greatest,12.649246922731988
1,786,economic,8.607362944880123
1,787,boon,8.072346243894632
1,788,the,3.889338118258969
1,789,islands,4.5503493092665535
1,790,have,0.6530619809020545
1,791,ever,0.7785884201398249
1,792,had:,5.165038349125447
1,793,tourism.,8.345694695254052
1,794,Ninety,13.643002579392297
1,795,"boats,",15.612406527334173
1,796,ranging,7.0450587858302995
1,797,in,1.6173248487138525
1,798,size,0.6247304189121696
1,799,from,0.06256301031544957
1,800,12,6.7288315339664395
1,801,passengers,10.64972571693632
1,802,to,0.578712548068518
1,803,"100,",5.686095132349078
1,804,do,11.077635750548074
1,805,the,4.355823860459251
1,806,rounds,6.833181663412147
1,807,of,2.5444594139267838
1,808,the,1.4429421799582534
1,809,islands.,7.821006670340102
1,810,And,5.859100822010544
1,811,on,6.33998082415744
1,812,the,2.444115276367624
1,813,"whole,",7.049785299032637
1,814,the,2.3405024365461653
1,815,schedules,14.973636476701468
1,816,are,1.352808824363469
1,817,managed,11.420421251288772
1,818,well.,6.02687901300771
1,819,The,2.6774351956953515
1,820,itineraries,8.414250505532308
1,821,are,1.2057209201870283
1,822,"staggered,",11.917639261302334
1,823,so,4.638766621971028
1,824,that,1.2657049431636334
1,825,at,6.560756328931234
1,826,most,4.094554008643903
1,827,two,4.111475725627597
1,828,or,2.1311900914003297
1,829,three,0.05939694407451125
1,830,boats,3.662602382736873
1,831,might,5.4146285151554
1,832,appear,8.103311376217178
1,833,at,1.6341781166025025
1,834,one,
1,835,location,13.105434343798606
1,836,at,6.300391793790028
1,837,the,2.3604680744674797
1,838,same,2.9294558205472976
1,839,time.,1.4562848412372507
1,840,When,6.512024700843956
1,841,you,2.3523320912031127
1,842,go,5.872553992891636
1,843,ashore,14.466893035587221
1,844,you,4.315783203650674
1,845,have,4.140872032208973
1,846,to,0.911673926839643
1,847,be,6.066335788716608
1,848,with,8.875443997600241
1,849,a,3.1767421069862922
1,850,"guide,",12.446611804005903
1,851,you,4.043820846465883
1,852,cannot,7.22177577510606
1,853,stray,12.558830827659186
1,854,from,1.7093032341870928
1,855,the,1.6616937928966942
1,856,marked,13.294569856327868
1,857,"trails,",11.104253161456809
1,858,and,2.5456620886042676
1,859,you,1.5332774431851504
1,860,cannot,2.9354181150874092
1,861,touch,7.320569489067692
1,862,the,1.937165800037642
1,863,wildlife.,10.49569332530069
1,864,One,8.56710593389676
1,865,of,1.5465314581565437
1,866,the,0.25168725798107977
1,867,passengers,13.144632629583258
1,868,on,3.538078000414355
1,869,our,6.526761550231088
1,870,boat,2.4392080953905553
1,871,was,2.1476753164161333
1,872,roundly,18.946159851460365
1,873,and,9.602014287186124
1,874,rightly,6.997048109015438
1,875,chastised,7.047355569793296
1,876,for,1.3159621433553903
1,877,stroking,17.10822018620043
1,878,a,3.0038008248275743
1,879,young,6.188560419031789
1,880,sea-lion,24.79828187547287
1,881,-,9.123390697418548
1,882,an,6.105026381715912
1,883,action,4.9729591815440175
1,884,with,9.14067289003845
1,885,potentially,10.707627459967604
1,886,fatal,3.003470274172616
1,887,consequences,0.13902135890735975
1,888,for,2.9000347484641966
1,889,the,1.7836695643160765
1,890,sea-lion,9.642121039077212
1,891,because,9.95355783243936
1,892,of,1.8349530709768573
1,893,the,1.567743110383359
1,894,risk,5.48619359186713
1,895,of,0.5187903528548983
1,896,rejection,12.377411144778234
1,897,by,3.1148228492308534
1,898,the,1.577165351893529
1,899,mother.,12.14236383170524
1,900,In,5.692029995656378
1,901,a,4.187473483182665
1,902,country,5.957853948066572
1,903,as,4.8920974106572475
1,904,poor,5.8201777084672734
1,905,as,0.34100268558619184
1,906,"Ecuador,",12.218568183419658
1,907,the,3.429859981150743
1,908,temptation,11.04378474934405
1,909,to,0.8583852744524526
1,910,increase,12.460129296398417
1,911,the,1.2184348236433868
1,912,numbers,6.556362516166991
1,913,of,0.12777050111297544
1,914,tourists,2.8339973661338482
1,915,is,2.301704354390072
1,916,always,6.338987452366056
1,917,there.,3.832348055259909
1,918,We,4.993843722768892
1,919,were,3.757297750128444
1,920,told,4.0168484633657675
1,921,there's,13.388339613092496
1,922,been,6.544872011297545
1,923,a,1.0119338788912056
1,924,recent,6.699394295514158
1,925,request,13.115509775416752
1,926,for,2.038117724284951
1,927,permission,7.341421353588902
1,928,for,2.9184816075957416
1,929,a,1.8017932680466502
