story,zone,word_text,bert_surprisal
1,76,and,0.06640572617283409
1,77,well,0.7854983390861908
1,78,off,5.24974565208551
1,79,was,7.826667651275903
1,80,known,21.188700110161818
1,81,to,1.6032979437094819
1,82,the,0.26703038920816624
1,83,residents,13.568728087998874
1,84,of,0.001556634791272564
1,85,"Bradford ,",1.9893236664954093
1,86,and,6.651432461772141
1,87,if,0.0997269455697918
1,88,you,0.01875930995611432
1,89,were,0.28138956469400384
1,90,to,0.00035114582932685076
1,91,go,1.2572765893927995
1,92,into,1.6806719064367541
1,93,the,0.038698498826786186
1,94,city,0.3141219692389857
1,95,to,0.5452991567196136
1,96,visit,1.7498309458629138
1,97,the,0.323572953349681
1,98,stately,23.69560315667174
1,99,City,5.5766162222806654
1,100,"Hall ,",4.231491023814131
1,101,you,0.00346524114693347
1,102,would,2.1602372732004547
1,103,see,2.8199766525049084
1,104,there,7.565437011504952
1,105,the,0.15560050794836588
1,106,Crest,7.363341574337272
1,107,of,0.07227263483521115
1,108,the,0.002754766036460149
1,109,City,3.2228331134522232
1,110,of,0.0038877561654045256
1,111,"Bradford ,",0.4483418748475093
1,112,which,0.3351706034106145
1,113,those,3.4663247746825805
1,114,same,6.706697366800396
1,115,mill,4.631564332518195
1,116,owners,2.6733887878858513
1,117,created,5.747449685070409
1,118,to,0.00027961668707999425
1,119,celebrate,2.3691857030570644
1,120,their,0.06926422294053564
1,121,achievements .,7.592107049104851
1,122,It,0.08096126822475216
1,123,shows,2.6263587561462094
1,124,a,0.03650918924082075
1,125,sinister,2.52638352137315
1,126,looking,5.536862432533727
1,127,boar 's,24.459351107877286
1,128,head,0.01833484468125477
1,129,sitting,2.393721779925058
1,130,on,0.0030407144017123807
1,131,top,0.008711909494636488
1,132,of,0.00220571024791798
1,133,a,0.10666740218560154
1,134,well,9.196812842794296
1,135,which,5.526554480371614
1,136,seems,4.6706019865069415
1,137,puzzling,39.05616207370073
1,138,at,0.00013276449721909107
1,139,"first ,",1.3760463032304602
1,140,but,0.5220605169697291
1,141,the,0.006087364220301218
1,142,reason,0.2680669286449164
1,143,for,0.2561819170722225
1,144,this,1.5077292484168294
1,145,symbol,7.035676788260432
1,146,is,0.04357570913971294
1,147,a,0.0062553590234471455
1,148,matter,0.28064505179841875
1,149,of,0.0009614066155520516
1,150,legend .,5.614270942275992
1,151,There,0.05364072774579576
1,152,was,0.029063912487379176
1,153,"once ,",10.855736575627036
1,154,legend,2.4691841554879903
1,155,has,0.6496443416641087
1,156,"it ,",0.6072110366880532
1,157,a,0.08175371590980743
1,158,fearsome,36.4416185256688
1,159,"boar ,",11.098561567609156
1,160,which,22.369782021864314
1,161,lived,5.760369365768525
1,162,in,0.017676848464354886
1,163,a,0.3629374818642226
1,164,wood,1.9482466422327327
1,165,located,5.772522003843792
1,166,just,0.029931865930621054
1,167,outside,0.2991537816886115
1,168,the,0.005166555671437142
1,169,manor,15.316313972337426
1,170,of,0.09551162929931299
1,171,Bradford .,0.8578783340912031
1,172,A,1.4696502257239932
1,173,source,1.3609516869338705
1,174,of,0.0038642576921159343
1,175,great,1.6017177671133542
1,176,trouble,7.157492099866559
1,177,to,0.4883818853775315
1,178,the,0.029326492374041807
1,179,local,2.973607894607401
1,180,folk,4.746379262303603
1,181,the,0.17355407784157348
1,182,boar,0.5331555047378533
1,183,"was ,",1.3604873552743724
1,184,bringing,3.7666112986032685
1,185,terror,8.804600904056834
1,186,to,0.2478119299135254
1,187,the,0.5237462909134863
1,188,peaceful,14.949502495271192
1,189,flocks,19.602854965861894
1,190,and,1.0819178331022286
1,191,ravaging,53.49207484249213
1,192,the,0.000864469702875159
1,193,countryside,1.5172803049324954
1,194,around .,22.411722742999622
1,195,Even,0.08938549978642296
1,196,"worse ,",6.026139229635024
1,197,"however ,",14.428214137408174
1,198,the,0.020564095894268636
1,199,boar,1.3784350992552818
1,200,most,12.49737248340806
1,201,liked,3.0475256939829345
1,202,to,0.00011831921418517127
1,203,go,0.1521317791141982
1,204,to,0.04679679101832492
1,205,the,0.5855621441000939
1,206,well,0.022876919926686147
1,207,that,0.38756509649813775
1,208,was,1.686668253541737
1,209,in,0.6104035331690315
1,210,the,0.08923774519150045
1,211,wood,0.8925599470054013
1,212,and,0.746807058156283
1,213,drink,0.5155723424789416
1,214,its,0.9913194364195114
1,215,fresh,5.10823213558016
1,216,"water ,",7.890485081548914
1,217,so,1.894112007185948
1,218,that,0.1314748676766565
1,219,the,0.0032176442410164147
1,220,people,0.31572684684334335
1,221,of,0.0007573847221106119
1,222,Bradford,0.05141010201518945
1,223,had,0.023775669013348148
1,224,second,0.8085907935828419
1,225,thoughts,0.023330341436770263
1,226,about,0.47557278952392035
1,227,visiting,3.6059942932053795
1,228,the,0.14851691877137554
1,229,well .,11.918989325111607
1,230,That,9.700458532401203
1,231,the,0.007625643558533942
1,232,people,0.6259257413313288
1,233,of,0.0012166081273842356
1,234,Bradford,0.06773091161676827
1,235,bore,0.28019518817942435
1,236,the,0.004257848386205846
1,237,brunt,31.707669481438955
1,238,of,0.0022721644113920924
1,239,the,0.12834051611142885
1,240,beast 's,38.46186845640766
1,241,ferocity,36.7350897211011
1,242,was,0.30421886423700345
1,243,unfair,15.533951825628879
1,244,in,0.029529211549288503
1,245,the,0.00044433472946794813
1,246,eyes,0.3995261888960071
1,247,of,0.00024385078283909408
1,248,the,0.0377423209708806
1,249,people,0.3021432701172343
1,250,of,0.10582173124456208
1,251,the,0.17476845808823144
1,252,region .,9.637953993499819
1,253,"Eventually ,",7.237256277475523
1,254,the,0.1408235328590041
1,255,issue,6.523846788264265
1,256,reached,0.21399502427003406
1,257,the,0.00012141463947600263
1,258,ears,3.4425870412798925
1,259,of,0.0004727028394506593
1,260,the,0.21258736777055331
1,261,kindly,8.952535564814797
1,262,Lord,0.017533455241969097
1,263,of,0.010636687593936338
1,264,the,0.015963867671399814
1,265,Manor,0.0695485962537373
1,266,who,6.4294035474388584
1,267,the,0.17237470681328176
1,268,people,1.836801196543029
1,269,had,2.38838412637288
1,270,often,5.3488630373960655
1,271,asked,0.8215267266414643
1,272,for,0.03944103123465744
1,273,help .,1.7836924796606894
1,274,The,0.06703563412945049
1,275,Lord,0.35100377770350316
1,276,saw,2.5452286923240934
1,277,the,0.00032019615310529105
1,278,severity,4.432183125546433
1,279,of,0.002298951213119397
1,280,the,0.004819836967779645
1,281,problem,2.174648215464202
1,282,the,0.17712994111831298
1,283,people,1.2063093588269553
1,284,faced,0.8371346681552168
1,285,and,0.005933907997418267
1,286,suggested,1.2922212282736611
1,287,a,0.18134822408951917
1,288,contest,13.187130230542062
1,289,could,14.253436424503544
1,290,solve,0.4837900775864827
1,291,the,0.1173534689545524
1,292,problem .,0.3711064515353864
1,293,He,0.008021459614073006
1,294,said,2.356899778427378
1,295,that,0.024289520927379182
1,296,whoever,0.013759857599628987
1,297,could,0.4379843903383331
1,298,kill,2.756734332216382
1,299,the,0.6456029213514836
1,300,boar,5.375893894597475
1,301,and,0.28384786320760547
1,302,bring,2.659039071445811
1,303,as,0.7451824240449075
1,304,proof,11.685383226652844
1,305,its,2.080312119830283
1,306,head,4.370727189052419
1,307,to,0.3067544259565052
1,308,the,0.04821777617324752
1,309,Manor,0.1512956209635346
1,310,House,0.9692567280449014
1,311,would,0.22959836524787594
1,312,be,0.0018309687851819092
1,313,rewarded,0.13682953676235438
1,314,with,0.00852402651025563
1,315,land,8.389963115577464
1,316,and,0.04594925514041516
1,317,fame .,26.498092097288964
1,318,It,2.6493180960710925
1,319,was,0.24399662379112214
1,320,the,20.819286879553335
1,321,people,3.0551053133717603
1,322,of,2.2926912596063045
1,323,Bradford,10.179591190815334
1,324,and,2.9417023611499364
1,325,the,0.9631172913744008
1,326,people,5.253978489088545
1,327,who,0.07611228725162719
1,328,knew,2.0233757154182928
1,329,them,8.006824981499522
1,330,who,12.40817264964216
1,331,rejoiced,62.00608560448392
1,332,at,1.3265552427526341
1,333,this,1.7894937567875455
1,334,proclamation,18.089422772742456
1,335,but,6.601952365188308
1,336,one,1.6445701682808878
1,337,question,0.24277638538541915
1,338,remained :,6.172671113901225
1,339,who,0.01729403926859455
1,340,would,0.647278376336189
1,341,kill,3.5847561556503313
1,342,the,0.18932237167942417
1,343,boar ?,0.29938303456221166
1,344,By,9.322420027886647
1,345,the,1.8550578428627198
1,346,handsome,8.538397901884137
1,347,reward,10.241028209217752
1,348,many,5.854063106201471
1,349,felt,8.753200105228164
1,350,"tempted ,",9.552835332223951
1,351,but,0.40479659723169786
1,352,the,0.010962041819971126
1,353,thought,9.425917811314678
1,354,of,0.0011519957234309842
1,355,the,0.23382619325620502
1,356,boar,0.05127798709257978
1,357,with,0.4698945243317085
1,358,its,0.10704877371388982
1,359,deadly,9.49870706053525
1,360,tusks,42.66838661041627
1,361,and,0.019908811091348757
1,362,face,7.0789489990787215
1,363,like,3.1670625794304312
1,364,thunder,10.000227044577493
1,365,soon,4.691687403468023
1,366,put,0.15957065220112407
1,367,an,0.010120510555082505
1,368,end,0.0022446901829167587
1,369,to,0.0005834191482327527
1,370,their,1.677994480528122
1,371,ambitions .,8.85622292631909
1,372,"However ,",8.99308752604439
1,373,there,0.146815687886872
1,374,was,0.053758213394166414
1,375,one,4.054926454162699
1,376,"huntsman ,",25.24445362889252
1,377,who,0.007255216441828499
1,378,was,0.01339287752582033
1,379,still,3.713885545432352
1,380,wet,6.061210017790293
1,381,behind,3.8315464441242377
1,382,the,0.29176132241958724
1,383,"ears ,",5.522846577414675
1,384,who,0.15746783107794018
1,385,decided,4.009304960333623
1,386,the,0.2708389665093545
1,387,prize,4.820745592432587
1,388,was,0.012405108606734386
1,389,worth,0.6007584451390062
1,390,a,0.4159054725988793
1,391,"shot ,",19.0743151315079
1,392,in,0.0024189707504095525
1,393,spite,1.2605428838979862
1,394,of,0.00044295928814056434
1,395,the,0.011885812366911976
1,396,boar 's,21.206024782496485
1,397,reputation .,16.96534210291133
1,398,The,0.36254411454603663
1,399,huntsman,17.193985469996793
1,400,discovered,23.71520780300889
1,401,the,0.05092840010795408
1,402,boar,1.2662697341890667
1,403,preferred,8.426412430670723
1,404,to,0.011061715843254572
1,405,come,1.5292733431077625
1,406,out,0.150301077540342
1,407,in,0.1129329128881002
1,408,the,8.89122907822125e-05
1,409,middle,0.21699210143312614
1,410,of,0.00013070089435452079
1,411,the,0.008665582339867549
1,412,day .,8.62440298592761
1,413,So,0.5406093188175729
1,414,he,0.10248596649734272
1,415,went,0.885387840507795
1,416,to,0.620478706813202
1,417,the,0.16136319512432007
1,418,wood,5.1919759917300885
1,419,by,1.4854098559358067
1,420,the,0.19040433603383344
1,421,well,8.055715521556198
1,422,with,0.23107831895421313
1,423,his,4.672856679059753
1,424,good,7.863609524681234
1,425,"bow ,",15.720432613959423
1,426,to,0.3640643551883384
1,427,bide,19.01105440907573
1,428,his,0.00955443301880372
1,429,time .,0.07680448114375958
1,430,Around,3.73581333341736
1,431,"noontime ,",20.200841265647306
1,432,the,0.4187163140489183
1,433,"boar ,",0.2431690970197487
1,434,feared,3.3215508110821736
1,435,by,0.02912930889036976
1,436,the,0.005796537526848829
1,437,"locals ,",5.744896043338831
1,438,came,0.29749677184321105
1,439,"out ,",2.138226909357972
1,440,as,0.03186287638559299
1,441,slow,5.006002896184892
1,442,as,0.000977390253166614
1,443,a,0.008507442276977507
1,444,"snail ,",5.383347536694543
1,445,from,0.9229995003469115
1,446,among,2.032477897215207
1,447,the,0.016165920413874418
1,448,"trees ,",4.260608417531471
1,449,just,0.1501364901434663
1,450,as,0.020261081274050807
1,451,the,0.006709069410640133
1,452,huntsman,11.221425285454943
1,453,had,0.0025497959710895626
1,454,predicted .,3.5358954787686407
1,455,The,0.0027961342461613387
1,456,huntsman,11.24804888773911
1,457,leaped,5.252908757000179
1,458,from,0.0403962524370676
1,459,his,1.4114368501293462
1,460,hiding,0.03401254665776347
1,461,place,0.07313411205675649
1,462,and,0.15962007571541575
1,463,through,1.8161378250071645
1,464,the,1.7670016937250566
1,465,heart,13.238715394772456
1,466,with,2.5697037153510305
1,467,his,1.7282897748770452
1,468,fine,10.057630725851878
1,469,arrows,4.8670061737922685
1,470,shot,7.526235286067283
1,471,the,0.014403297097470688
1,472,boar .,0.2723332915159544
1,473,Now,1.8780796124898662
1,474,the,0.1789278477504328
1,475,problem,7.32689982648065
1,476,was,0.04987995087263169
1,477,no,0.17072858561946408
1,478,longer,5.3683514234612355
1,479,to,0.13330090422110807
1,480,kill,20.039532675014634
1,481,the,0.34008154650817063
1,482,boar .,30.315205757352796
1,483,It,5.687334869287823
1,484,was,6.126159609853934
1,485,to,0.04513689508906468
1,486,find,0.823692762137756
1,487,a,0.2553836381004114
1,488,way,0.5697976983740562
1,489,to,0.00533654238301982
1,490,carry,6.690290909838688
1,491,the,0.027317323865939484
1,492,boar,3.1977429084831495
1,493,back .,8.85951565240793
1,494,The,0.5405137824550187
1,495,head,9.63914052599318
1,496,was,0.0521481118167888
1,497,too,0.010960334757799867
1,498,heavy,2.07632882965365
1,499,for,0.002583272965116154
1,500,the,0.14719172795298355
1,501,little,8.859772250523019
1,502,huntsman,21.824051489660672
1,503,to,0.0003217436610594414
1,504,carry,0.10402055694207588
1,505,back,0.7826485005700686
1,506,to,0.0968352937716786
1,507,the,0.021806521405547383
1,508,Manor,0.1418894705801361
1,509,"House ,",5.0021360382628925
1,510,but,3.2217358641397182
1,511,the,0.004136610022648785
1,512,"huntsman ,",27.547683332347066
1,513,who,0.0045717865919823845
1,514,was,0.11023971832016702
1,515,as,0.0019055126833670652
1,516,quick - witted,36.636557420768774
1,517,and,0.0015221032278467858
1,518,cunning,4.484153874880062
1,519,as,0.003386831501995473
1,520,"ever ,",1.559224444222991
1,521,asked,0.17104360409126634
1,522,"himself ,",4.978001390399845
1,523,' What,3.3344082385953757
1,524,else,2.4866503695443156
1,525,can,0.809012409051432
1,526,I,0.08524826901389372
1,527,do,0.1574386907675346
1,528,to,0.01000181363827628
1,529,prove,0.4335719174564714
1,530,I,0.5626879785830504
1,531,killed,1.4018713470710078
1,532,the,0.48300252603251914
1,533,boar ? ',6.073745575237706
1,534,The,0.17322314022565072
1,535,next,1.0330905826610703
1,536,instance,16.489338840812298
1,537,he,0.09278100700698579
1,538,opened,0.1754629025345841
1,539,the,0.019198075319670223
1,540,boar 's,20.943100629562487
1,541,mouth,0.8801168302328262
1,542,and,0.025797881330626847
1,543,cut,5.527720522744463
1,544,out,0.8121013034522535
1,545,its,0.954609567610194
1,546,"tongue ,",3.52594092676899
1,547,taking,2.935426026289349
1,548,that,2.139672791688836
1,549,as,0.0138053402927099
1,550,proof,8.154077215098862
1,551,for,3.651336487209454
1,552,the,1.8604402119041221
1,553,Lord .,10.43581988716859
1,554,He,1.9336690487802992
1,555,set,0.05457269098190564
1,556,out,0.6297874827694651
1,557,for,1.423789418036242
1,558,the,0.00325591038083339
1,559,Manor,0.09008058916771636
1,560,House,28.286468138828553
1,561,as,0.005607075123670397
1,562,quickly,2.6316802433292064
1,563,as,2.7344981686734372e-05
1,564,he,0.05528375862635576
1,565,could,0.050574572676093055
1,566,and,7.17427967038258
1,567,he,0.48637398792870823
1,568,had,0.0005866855169726381
1,569,only,0.026511622767852103
1,570,been,0.04934023169301932
1,571,gone,1.3153801540648706
1,572,a,0.0011296556137586047
1,573,few,0.006773604556761941
1,574,minutes,0.9257181161004253
1,575,when,3.9435319153376502
1,576,a,1.1182600889953267
1,577,second,0.012500761863746686
1,578,"huntsman ,",19.329226960062535
1,579,not,0.029482703678374713
1,580,so,6.25749863273424
1,581,bold,6.129749231742743
1,582,as,0.019148349492125055
1,583,the,0.003159127479963959
1,584,first,0.09446079380470987
1,585,but,0.2916255851123938
1,586,a,0.00015873125325238324
1,587,little,0.76924589258833
1,588,more,0.1487740005876684
1,589,"cunning ,",5.88710126365294
1,590,came,2.478642857320143
1,591,on,2.271094022276255
1,592,the,0.0015422037001663765
1,593,scene .,0.33314244694296535
1,594,Seeing,0.7761862524638986
1,595,the,0.0015324112700310678
1,596,slain,9.984181063251992
1,597,carcass,44.38971211982928
1,598,of,0.07375782326348398
1,599,the,0.268176180623877
1,600,"boar ,",0.17164671500109518
1,601,the,0.008773449052320028
1,602,huntsman,13.344262523468167
1,603,rejoiced,65.65083412426942
1,604,in,0.7884207542809771
1,605,his,0.05377096698261946
1,606,good,0.17800189315818743
1,607,fortune .,1.4296704561482791
1,608,The,0.021759597014151033
1,609,second,0.12567737551173394
1,610,huntsman,20.920930690005065
1,611,knew,3.870815930726346
1,612,a,9.505574671749503
1,613,shortcut,29.42642555905673
1,614,to,2.4385234324574707
1,615,the,0.017534304406307735
1,616,Manor,3.069618585312771
1,617,House,8.538410284634999
1,618,was,11.865396779380342
1,619,just,3.0782700005817736
1,620,around,7.093344634886542
1,621,the,1.2080840478012087
1,622,nearby,4.598645477281847
1,623,"pond ,",8.971048293301623
1,624,"and ,",0.8847197900238919
1,625,being,0.8311684180141351
1,626,a,0.054090881585513485
1,627,bigger,4.078978571851164
1,628,man,1.3424171166503855
1,629,than,0.003727204650462639
1,630,the,0.007132347602124392
1,631,"first ,",0.19120957761577556
1,632,was,0.004351814063456553
1,633,able,0.9862706277294573
1,634,to,0.0001788508720780271
1,635,pick,0.1294000044831535
1,636,up,0.4016685767778051
1,637,the,0.01150521610416704
1,638,boar 's,16.225188634309216
1,639,head,0.7849254648761668
1,640,and,27.26205691861725
1,641,carry,10.020443949151717
1,642,it,1.7671870910226866
1,643,through,0.8758980958071615
1,644,the,0.032336019468719016
1,645,wood,6.382993685138228
1,646,towards,6.905294676849526
1,647,the,0.020511873631057036
1,648,prize,7.158961519635531
1,649,that,0.2195909957638081
1,650,awaited,0.07581060280972463
1,651,him .,0.706121573896127
1,652,The,0.06327640510014418
1,653,Lord,0.006526917613737831
1,654,of,0.0007723393190007245
1,655,the,0.027899417958387098
1,656,Manor,0.901200183402098
1,657,was,0.013960686309330651
1,658,seated,6.712874983619389
1,659,in,0.05223917663042066
1,660,his,4.7628087649405275
1,661,hall,10.905497627368886
1,662,when,0.22340004601728625
1,663,the,0.8343046076439439
1,664,second,6.807949744738763
1,665,huntsman,20.739284677955578
1,666,burst,3.124326610517532
1,667,through,0.06369509686366968
1,668,the,0.8275184302148737
1,669,door,0.26084002417517893
1,670,and,0.0021330709232296836
1,671,began,0.18695614837752822
1,672,to,0.000869969872642523
1,673,spin,12.003285589536107
1,674,a,1.3127270637013355
1,675,line .,12.272006715999845
1,676,' The,0.10260094697655295
1,677,woes,27.911607185771338
1,678,of,0.1888768936180268
1,679,Bradford,16.879610127317424
1,680,are,4.386040868250545
1,681,ended ! ',9.798444721644023
1,682,he,0.0033511424147125205
1,683,announced .,3.9721703158745054
1,684,' With,1.3762679589720006
1,685,my,0.011738090018736502
1,686,own,1.6352953159025074
1,687,hand,3.8944508185038185
1,688,I,0.005904790528458518
1,689,have,0.005071614865992187
1,690,slain,2.466861357805437
1,691,the,0.8139478811745675
1,692,boar ! ',19.76842851125765
1,693,"And ,",7.370544034765045
1,694,with,0.02571662221532309
1,695,"that ,",9.356273092882482
1,696,at,0.16416041769819392
1,697,the,0.00021908926997027736
1,698,feet,5.29695076216373
1,699,of,2.5797166695686006e-05
1,700,his,3.138322214679446
1,701,lord,6.542019851015636
1,702,he,0.2974424898190325
1,703,dropped,6.219276520475886
1,704,the,0.00415787473689785
1,705,boar 's,36.10731727306047
1,706,enormous,7.782623582320541
1,707,head .,0.2802923691260775
1,708,' Then,2.889604174015633
1,709,you,2.051274225093305
1,710,will,0.5681035402760695
1,711,be,0.0008629227827523349
1,712,"rewarded ,",4.92158770575732
1,713,as,0.012460523297902627
1,714,I,2.387406233020074
1,715,promised . ',17.149989900148974
1,716,' But,1.0651796001091745
1,717,"first ,",2.836376144169257
1,718,let,0.010557984033335245
1,719,me,0.629628097847778
1,720,examine,21.90796457673905
1,721,the,2.0072232768319087
1,722,head,1.54713270950396
1,723,of,0.016782279362277525
1,724,this,1.7076473852245857
1,725,"monster , '",8.19400341745329
1,726,said,1.4132878134092572
1,727,the,0.0005727605066503495
1,728,Lord,0.004690417335776462
1,729,of,0.002790641550249408
1,730,the,0.01563538618270969
1,731,Manor .,2.364774259383879
1,732,To,0.10680939536172016
1,733,not,2.9238815188675322
1,734,examine,5.265528155989887
1,735,the,0.13287339834672585
1,736,head,3.4819084666425613
1,737,in,0.026251060990108186
1,738,advance,5.47427175450932
1,739,had,0.012582940011340991
1,740,not,0.989645185313362
1,741,been,0.19729755116523431
1,742,very,0.5069932029189639
1,743,clever,7.72928488298195
1,744,on,0.004118431926717647
1,745,the,0.0002675801898629746
1,746,part,0.0009818586949806086
1,747,of,1.5994297305843477e-05
1,748,the,0.024200057702183485
1,749,huntsman .,22.378517649513203
1,750,Right,5.426377337966442
1,751,"away ,",4.987415183262291
1,752,the,0.003364869115938123
1,753,Lord,0.035119921448837736
1,754,noticed,0.28114616624737027
1,755,the,0.008441616589166997
1,756,tongue,7.264042231382104
1,757,of,0.09995675738700721
1,758,the,0.12989597020149482
1,759,boar,0.4258090505531514
1,760,was,0.465288742950277
1,761,missing,0.8746734933416929
1,762,and,0.010662124231083286
1,763,"exclaimed ,",6.778137799085914
1,764,' What,0.008673247660361084
1,765,is,0.010864580057895848
1,766,this ?,7.704174728025376
1,767,A,0.1492433519907887
1,768,boar,3.727232775000513
1,769,with,0.05229954791533135
1,770,no,0.0278413872498655
1,771,tongue ? ',5.174621534150077
1,772,He,0.15502989101063444
1,773,looked,0.1691309097886113
1,774,at,0.044033349599201035
1,775,the,0.0017990203205552227
1,776,"huntsman ,",20.685286941098877
1,777,dubiously .,25.896415178803025
1,778,' How,5.290272404294642
1,779,come,0.009877298870858836
1,780,this,0.17713557355012877
1,781,creature,2.6927313326630897
1,782,has,0.028592731081364554
1,783,no,0.013640097211977778
1,784,tongue ? ',0.13534884675529318
1,785,he,0.006897018232129525
1,786,demanded .,5.390201357049981
1,787,All,0.05106784579105678
1,788,eyes,0.00045465049743537443
1,789,were,0.664675797332169
1,790,on,0.155725410348555
1,791,the,0.0020159473789559614
1,792,huntsman .,23.975971058428293
1,793,The,0.030332050748576374
1,794,huntsman,24.9062991049916
1,795,questioned,9.497832700738263
1,796,by,16.29703471992354
1,797,the,0.06219406990814397
1,798,Lord,0.310614039109337
1,799,"replied ,",3.6719059132222847
1,800,' I,27.686482583722523
1,801,can not,25.770374339456524
1,802,"say ,",7.737633458300614
1,803,my,0.018192366460316155
1,804,Lord . ',7.107433410649561
1,805,He,1.0212868973844031
1,806,was,1.5765106139416942
1,807,suddenly,2.306585394004209
1,808,realizing,5.7013253139702105
1,809,his,5.181184080388447
1,810,tricky,11.84613747420612
1,811,situation,6.620282276117266
1,812,could,1.7048729611008668
1,813,end,0.5596268163846806
1,814,badly,1.1760435079628166
1,815,for,0.031476915070309815
1,816,him .,1.1151870599940474
1,817,Through,3.8603177657523786
1,818,the,0.052054719862912456
1,819,door,1.9613871486545564
1,820,at,0.10107288179544413
1,821,this,3.672151203478078
1,822,"moment ,",0.516550117593675
1,823,the,0.010162351381169953
1,824,first,6.292290723003786
1,825,huntsman,36.31607531812257
1,826,burst .,6.217166954408114
1,827,' The,0.06879645565886354
1,828,woes,32.23147360151879
1,829,of,0.07514043478943282
1,830,Bradford,4.098042504734004
1,831,are,4.180112969691039
1,832,ended ! ',8.829780157074234
1,833,he,0.0026215560680656847
1,834,cried .,2.220984982450987
1,835,' I,0.9936845606447792
1,836,have,0.005917636826309294
1,837,slain,8.921403265355611
1,838,the,0.29995558630476526
1,839,boar,6.426846509385831
1,840,the,0.11434300939144006
1,841,people,2.2596152122270676
1,842,of,0.021701996262256593
1,843,Bradford,0.1710553634050191
1,844,dreaded ! ',28.586514660959963
1,845,All,0.09776467726802554
1,846,eyes,0.02310677742679321
1,847,turned,0.28895996151317704
1,848,to,0.6370927038388392
1,849,the,0.0022625484986064483
1,850,man,0.40694792821134074
1,851,who,0.03687855154306675
1,852,now,0.31578158032198045
1,853,stood,0.03904119038200385
1,854,in,0.06662415488834554
1,855,the,0.006610977493383178
1,856,doorway .,0.1343277877725424
1,857,' The,0.8491761909941717
1,858,reward,5.404200519102984
1,859,is,0.20165954713906775
1,860,already,2.8479766319439297
1,861,"given , '",6.338791883906965
1,862,said,0.5906542064268399
1,863,the,0.000809467165442482
1,864,Lord,0.05489043967829036
1,865,of,0.0012781246756701488
1,866,the,0.023077328085061875
1,867,Manor .,1.844807354403826
1,868,' The,1.130120425088465
1,869,man,2.6334819335796453
1,870,here,10.624186981213796
1,871,has,0.22694056685927344
1,872,brought,3.7119620914651024
1,873,to,1.1360869506705111
1,874,me,1.9078217761821277
1,875,the,0.17122261653298318
1,876,boar 's,17.975385290530273
1,877,head . ',14.229413113909098
1,878,' Then,7.554082313810651
1,879,where,1.8823222525040009
1,880,is,24.26646310588885
1,881,its,4.156092496810332
1,882,tongue ? ',16.81412945282792
1,883,the,0.0013769237540125117
1,884,first,5.536791575681572
1,885,huntsman,23.523976165930915
1,886,replied .,9.58112596234293
1,887,"And ,",2.1688032560876414
1,888,so,0.16089408019734472
1,889,"saying ,",5.177764412292667
1,890,he,0.02247601493138034
1,891,drew,4.944331293446696
1,892,out,0.16652690972298184
1,893,the,0.07023102878681875
1,894,boar 's,39.64607907649465
1,895,tongue,0.9547493895053455
1,896,he,0.027180285939948864
1,897,had,0.00381983275951855
