text_num,WNUM,word_text,bert_surprisal
1,407,"lived,",35.3017168278195
1,408,ate,0.943644469739134
1,409,and,1.8352643595749192
1,410,slept,0.2697622046301338
1,411,on,1.2295261567801803
1,412,the,0.2078057126307833
1,413,boat,2.206369383519942
1,414,and,1.5221384708540682
1,415,went,1.6825929526468917
1,416,ashore,2.609975860807669
1,417,two,0.000598547407291803
1,418,or,0.13827539490815802
1,419,three,0.00711985467487656
1,420,times,0.015881031152720174
1,421,a,0.03149744281202764
1,422,"day,",11.477470648302381
1,423,to,0.002818791952701669
1,424,walk,2.4042266522224094
1,425,the,0.04028169318099053
1,426,"trails,",2.731770523746777
1,427,see,1.6703699736674211
1,428,the,0.023386520644566165
1,429,"wildlife,",7.952542269390345
1,430,and,0.16467280775969262
1,431,snorkel,61.207839825324456
1,433,the,0.7990956314287062
1,434,sea.,4.153329428916027
1,435,The,0.0553152099536323
1,436,boat,2.3367048876324636
1,437,was,0.0192595080600042
1,438,hardly,6.443859721139783
1,439,the,0.00012468203692070882
1,440,most,0.011362232684191512
1,441,luxurious,6.912707817032317
1,442,experience,6.830811054552655
1,443,we'd,38.08329336602241
1,444,ever,0.010026749107229697
1,445,"had,",3.795345342991835
1,446,and,0.10923813435720474
1,447,was,0.5703818804433745
1,448,certainly,0.444522568784859
1,449,not,0.06024107254615079
1,450,a,0.5491589203572649
1,451,centre,8.376550532601975
1,452,of,0.18874743367758978
1,453,gastronomic,64.8047193819994
1,454,excellence.,5.4110863604782296
1,455,But,0.14397075087629943
1,456,that,0.07605224918310255
1,457,really,2.568034279759105
1,458,wasn't,35.78507475600003
1,459,the,0.006450044056031074
1,460,point.,4.939846759834123
1,461,It,1.8410942274738666
1,462,took,1.0188805161335308
1,463,us,0.027848473472526832
1,464,to,0.3221153358901246
1,465,the,0.7940521542008289
1,466,places,1.3370956294673886
1,467,we,0.01260305795064856
1,468,wanted,0.654073496863104
1,469,to,3.6459860115444855e-05
1,470,see;,20.683101385571714
1,471,and,1.7337323378462497
1,472,the,2.763828616564473
1,473,expert,5.48850985420895
1,474,guide,0.6770392431417319
1,475,we,0.25124328476787744
1,476,"had,",1.5030445055008206
1,477,who,0.0202151229414511
1,478,led,1.1729271823291825
1,479,us,0.00742957729028527
1,480,round,9.541543811281555
1,481,the,0.024910026270005436
1,482,trails,10.342068016599653
1,483,and,3.1412235619995013
1,484,explained,13.271789722325183
1,485,the,1.1823857121786845
1,486,flora,12.143496853409124
1,487,and,17.609046335797284
1,488,fauna,12.46106488201911
1,489,to,1.1224839829005173
1,490,"us,",16.962463113335883
1,491,was,2.498143626136175
1,492,the,0.001013137955630378
1,493,best,0.969833901821197
1,494,we,0.16829413894975398
1,495,could,0.010499593236138402
1,496,possibly,3.300190221879711
1,497,have,0.0221220840412059
1,498,wanted.,11.549859371426924
1,499,You,0.028130670130303504
1,500,need,0.8323833894511554
1,501,not,2.2073054850885883
1,502,be,0.12159579725013234
1,503,an,0.03905792913094486
1,504,inveterate,44.52740693355487
1,505,birdwatcher,38.281755153742665
1,506,or,0.08262319569907572
1,507,naturalist,14.693486369474401
1,508,to,0.49871327017582484
1,509,be,0.033343851238919676
1,510,captivated,22.246379654356023
1,511,by,0.01842450273054715
1,512,what,0.08730598231243099
1,513,you,0.0024836980333991223
1,514,see.,0.6935787501817141
1,515,You,0.05826709330075235
1,516,simply,0.6622942675743463
1,517,cannot,2.3502397502727157
1,518,help,2.6438896356792587
1,519,being,0.3869024903400261
1,520,taken,0.7094318744621029
1,521,over,4.554736930655365
1,522,by,0.28094756928128645
1,523,a,0.32637805487874744
1,524,sense,0.37086923573068986
1,525,of,0.0021902554905451825
1,526,wonder,1.913724564725041
1,527,at,4.563278620993118
1,528,this,3.3289161400880243
1,529,different,10.156383851907906
1,530,and,1.2073784889760442
1,531,special,8.911843781690052
1,532,world.,1.315694313295226
1,533,Darwin's,37.47737578532282
1,534,"visit,",14.281834887744614
1,535,in,0.02308139117518851
1,536,"1835,",15.765794413985695
1,537,aboard,0.6961728719938347
1,538,HMS,3.4552091919920156
1,539,Beagle,35.81868635735405
1,540,lasted,0.7544558145707556
1,541,five,4.575119626505022
1,542,times,11.852952114763909
1,543,longer.,6.814202861941483
1,544,He,0.06058989635776328
1,545,marvelled,21.596565221850213
1,546,at,0.07525732387298328
1,547,the,0.010429931529044976
1,548,tortoises,39.556353663747714
1,549,and,0.04015575082320948
1,550,the,0.29430311851018276
1,551,"iguanas,",46.33771454669778
1,552,but,0.45105760854800675
1,553,it,0.0024282421940380484
1,554,was,0.003620503523554095
1,555,the,0.3257354417037986
1,556,tiny,7.616747003493965
1,557,finches,28.62187420798603
1,558,that,0.37426038964040276
1,559,jolted,12.897979239299438
1,560,his,0.45932017104340866
1,561,imagination,5.149673419097364
1,562,most,4.268340069583659
1,563,vividly.,25.386309906821037
1,564,They,0.3521900280378294
1,565,are,1.9680418453470419
1,566,still,6.9061676607853055
1,567,called,26.620470824059318
1,568,Darwin's,27.887464261243217
1,569,Finches,23.37133949949836
1,570,in,0.0577518225298517
1,571,his,0.23989202135213628
1,572,honour.,12.103126677841493
1,573,There,0.0022108618337089124
1,574,are,0.16730099288559966
1,575,13,7.434903555361287
1,576,different,0.581710334660045
1,577,species,0.23556259459281
1,578,of,0.0635351422494516
1,579,the,4.315374916837525
1,580,finches,21.02146142874041
1,581,across,9.692003865284788
1,582,the,0.6164349647347902
1,583,islands,4.370433442684745
1,584,(our,12.531599927090728
1,585,group,5.820278146335377
1,586,managed,6.112438146037496
1,587,to,0.000730053588575254
1,588,see,10.776057292954105
1,589,five,0.01616881187219205
1,590,or,0.4395280636168149
1,591,six).,13.447474858691429
1,592,The,1.348858898821103
1,593,fascination,9.689540385793828
1,594,is,0.6016701681668927
1,595,in,0.8890174483629292
1,596,the,1.860228845226212
1,597,beaks.,20.033669442481422
1,598,Each,2.91729527127009
1,599,species,3.966143506342489
1,600,on,0.7689384735999127
1,601,each,2.6281296615021437
1,602,island,0.033360318577739786
1,603,"has,",0.31058248029290364
1,604,over,0.1378327868072469
1,605,"time,",4.3772993770681525
1,606,developed,16.783938242434253
1,608,differently,13.274948699656232
1,609,shaped,12.61029629196458
1,610,"beak,",7.979162260038843
1,611,adapted,4.962742380186861
1,612,to,0.08774559146586769
1,613,the,0.1773104906549719
1,614,vegetation,11.943267771968607
1,615,and,0.1823260099531683
1,616,the,1.7324288813353603
1,617,competition,11.736495094628063
1,618,in,2.273538583675619
1,619,that,2.2584519215766314
1,620,particular,0.4536588461423067
1,621,location.,6.129402876150893
1,622,These,0.6519037637398188
1,623,tiny,4.236330658605073
1,624,birds,1.3045307145265157
1,625,with,1.8273603809065662
1,626,tiny,6.450682616864812
1,627,distinctions,17.691508577232984
1,628,helped,4.2987404108807725
1,629,to,0.011127251310341752
1,630,produce,4.2065862591383505
1,631,one,0.9025699392248948
1,632,of,0.0009512663572234453
1,633,the,0.006906602905878977
1,634,greatest,1.0477533075256809
1,635,ever,12.738920052753064
1,636,advances,10.958603806163511
1,637,in,0.02064039035414319
1,638,the,0.005018486334827408
1,639,history,1.7664711272471447
1,640,of,0.000451039995441956
1,641,scientific,1.8734324692809021
1,642,thought.,18.38866226628469
1,643,Since,14.608525564086968
1,644,Darwin,13.008165084054221
1,645,"called,",21.18186139203291
1,646,these,4.707290357484901
1,647,islands,11.918771939040916
1,648,on,21.365649619981546
1,649,the,0.012804899745652965
1,650,Equator,17.889573428995043
1,651,have,4.756070828645024
1,652,struggled,1.5236581095570918
1,653,to,0.00013207662959756764
1,654,maintain,0.5945369297483813
1,655,the,0.20075629425673627
1,656,fragile,4.197197382262448
1,657,balance,7.011174076026705
1,658,of,0.4000257125054381
1,659,their,1.234735167309513
1,660,ecology.,9.18349564838377
1,661,Over,0.06373458837987406
1,662,the,0.06476841371541528
1,663,"years,",12.250782038774457
1,664,the,0.07516867756537919
1,665,indigenous,4.282751183830057
1,666,animal,3.623674453679378
1,667,population,0.6534771900169
1,668,has,0.08591797483081133
1,669,been,0.2962141252330762
1,670,under,0.05935585096987072
1,671,increasing,3.3879839254921573
1,672,"threat,",2.196587386550914
1,673,from,0.023435256228254417
1,674,wayward,35.165571921743485
1,675,"fishermen,",8.758455207107927
1,676,or,5.717795060547436
1,677,from,0.048367465572992235
1,678,feral,0.6197274435985706
1,679,"dogs,",8.593724892649353
1,680,goats,6.498492417943466
1,681,and,0.1796300206671586
1,682,rats,5.452076705484871
1,683,escaping,7.760741885685964
1,684,from,0.07511725475277121
1,685,human,3.3550764211107658
1,686,settlements,2.292475937327424
1,687,or,3.924826394299208
1,688,boats.,7.2474161122668095
1,689,Recently,1.0383039787480002
1,690,the,4.2537573166517
1,691,Ecuador,16.00979617575851
1,692,authorities,5.341784575451854
1,693,started,6.26323528603642
1,694,trying,2.6798536157317843
1,695,to,0.00019793844804066253
1,696,eradicate,30.100880977847563
1,697,the,0.8824641354431273
1,698,invading,11.056897394576433
1,699,"species,",12.756582327031373
1,700,and,0.11296153725055318
1,701,have,0.1543562887117832
1,702,now,6.869604837142476
1,703,succeeded,11.839669550672472
1,705,freeing,6.487850131508075
1,706,some,7.914823206385765
1,707,entire,6.000251799087875
1,708,islands,1.996658726554708
1,709,from,1.9378054035162007
1,710,non-native,23.38963776561956
1,711,creatures.,7.48081744119466
1,712,A,0.13661600955239253
1,713,giant,7.6439023761346
1,714,tortoise,51.53590564746475
1,715,breeding,0.4882783948173748
1,716,programme,2.659914635121354
1,717,is,0.08983255256396731
1,718,in,0.17143765934005575
1,719,"place,",7.971567248202765
1,720,rearing,30.183889436182405
1,721,infants,12.029702124708635
1,722,in,0.06323624177670988
1,723,a,0.2943168771222518
1,724,protected,4.370167213541209
1,725,environment,2.368193191178935
1,726,at,0.06640638185669051
1,727,a,0.011689981903001011
1,728,time,0.007634881579752748
1,729,when,31.995360683941055
1,730,they,1.6610612407068208
1,731,are,0.10077461013426962
1,732,at,0.15243309271850985
1,733,greatest,3.7585934674200443
1,734,"risk,",9.565720272426594
1,735,and,0.2248551697284051
1,736,then,4.915890866438815
1,737,returning,5.919143405079768
1,738,them,0.7268299833886863
1,739,to,0.16105666829590415
1,740,the,0.005630031112620818
1,741,wild.,3.990688010360375
1,742,And,2.789015819748633
1,743,there,0.0035359263523416992
1,744,are,0.005833022705699252
1,745,strict,2.8224507949202207
1,746,laws,1.7077292489663964
1,747,now,4.772553645903716
1,748,in,0.00016010696750145417
1,749,place,0.0380520724740002
1,750,against,0.20935385745818758
1,751,harming,21.073227518719513
1,752,or,0.6303441046189826
1,753,destroying,4.358163168476287
1,754,the,1.9098117874352611
1,755,wildlife,4.36394040968407
1,757,though,15.457372766713894
1,758,only,5.9258087646966064
1,759,recently,0.6031108238375077
1,760,a,0.037874169857827225
1,761,group,1.5584661942131683
1,762,of,0.004175709203430877
1,763,12,7.6352977401466315
1,764,slain,16.33865452143234
1,765,tortoises,44.87648562345594
1,766,was,2.7360262451912933
1,767,discovered,5.495435939524497
1,768,killed,15.280419129310546
1,769,apparently,10.755054083700136
1,770,for,5.078705466149429
1,771,the,1.2532036102637412
1,772,Japanese,9.238680987250941
1,773,aphrodisiac,109.81686354459472
1,774,market.,12.042022499613072
1,775,The,0.038141350280400436
1,776,most,0.1320131303781944
1,777,serious,1.3365855289249295
1,778,ecological,6.330147544111708
1,779,"threat,",2.9887661014891473
1,780,"however,",1.924898707508225
1,781,is,0.015722148742841058
1,782,posed,1.6805979538968832
1,783,by,0.030064598915882267
1,784,the,0.0023823992443300834
1,785,greatest,0.5869938996685268
1,786,economic,1.0051249137608962
1,787,boon,14.008282722935247
1,788,the,0.27772485088026233
1,789,islands,0.08630713932296682
1,790,have,0.009206545706469754
1,791,ever,0.10280646691614125
1,792,had:,1.9959059584918815
1,793,tourism.,20.442254645528976
1,794,Ninety,17.87362444588463
1,795,"boats,",2.5712957587500673
1,796,ranging,0.2006080022160298
1,797,in,0.003777807858250101
1,798,size,0.6617303794578299
1,799,from,0.003117770019178448
1,800,12,6.277963880256311
1,801,passengers,5.631260957869909
1,802,to,0.003508647619770276
1,803,"100,",11.509812329762433
1,804,do,7.145528298741938
1,805,the,4.777860342578738
1,806,rounds,10.74383875107207
1,807,of,6.098067963662003
1,808,the,0.20222324177510195
1,809,islands.,8.324603516874165
1,810,And,16.24594486572763
1,811,on,0.0055690424368658245
1,812,the,0.02169708400779132
1,813,"whole,",8.301399789602407
1,814,the,0.5817644232037413
1,815,schedules,9.645560294384588
1,816,are,1.8290848509467674
1,817,managed,9.230654212969872
1,818,well.,13.039077933650907
1,819,The,0.12580663122277302
1,820,itineraries,49.49226057276372
1,821,are,0.017335332571789604
1,822,"staggered,",20.49047118557692
1,823,so,0.2919077011533029
1,824,that,0.010859629510418472
1,825,at,0.00012932515911147393
1,826,most,4.403537351253422
1,827,two,0.00029681153014819765
1,828,or,0.03909760069148685
1,829,three,0.2665878348518335
1,830,boats,3.0656340912575812
1,831,might,6.69761255525122
1,832,appear,7.018321674996564
1,833,at,0.9686753406936597
1,834,one,0.6064998709597474
1,835,location,5.548379422731406
1,836,at,0.026504025971696023
1,837,the,0.00046324685877369143
1,838,same,0.0055358061177793565
1,839,time.,0.02573789331174084
1,840,When,0.6931667012480782
1,841,you,0.06470921943677144
1,842,go,1.3625237803454076
1,843,ashore,8.116600131684047
1,844,you,0.27874834113337826
1,845,have,0.5701336664825167
1,846,to,0.00031933642879676045
1,847,be,7.44227129212425
1,848,with,1.831412292160894
1,849,a,0.9139856316412154
1,850,"guide,",4.274009993617304
1,851,you,0.0026891926122644787
1,852,cannot,0.07245583397958492
1,853,stray,7.615680711058616
1,854,from,1.201442421790189
1,855,the,0.4942055619010479
1,856,marked,5.638429538723172
1,857,"trails,",9.697885671944295
1,858,and,0.06176028129254741
1,859,you,0.00642247778996524
1,860,cannot,0.036547084543046796
1,861,touch,4.770117683636895
1,862,the,1.1522001772124986
1,863,wildlife.,11.57298992008074
1,864,One,0.01304693711083871
1,865,of,0.00013224860175144247
1,866,the,0.061919940311584334
1,867,passengers,3.394874238416325
1,868,on,0.6885210628873093
1,869,our,10.066045492993293
1,870,boat,1.179015970109004
1,871,was,0.2942485785120279
1,872,roundly,33.29907448087597
1,873,and,0.3395309010557706
1,874,rightly,16.880505125032514
1,875,chastised,42.720059829763905
1,876,for,0.060427781211493725
1,877,stroking,10.142378960682844
1,878,a,0.05301240525424201
1,879,young,4.463366331870274
1,880,sea-lion,18.640405311138142
1,881,-,3.0530133164066653
1,882,an,0.03407536869544895
1,883,action,1.9632651992019783
1,884,with,0.08703107879394247
1,885,potentially,1.403990861260241
1,886,fatal,1.8911735116133062
1,887,consequences,0.009634387484466949
1,888,for,0.41923368085837637
1,889,the,1.822650807995339
1,890,sea-lion,51.52335160188237
1,891,because,0.571693162164878
1,892,of,0.0027238679424374627
1,893,the,0.04719565103242281
1,894,risk,4.16634163090585
1,895,of,0.010778035835114209
1,896,rejection,6.388728962579201
1,897,by,1.803067143541591
1,898,the,5.524481401498114
1,899,mother.,17.28834478328858
1,900,In,0.03563075560479192
1,901,a,0.004028910254292945
1,902,country,0.19220611227559767
1,903,as,0.004825493248752064
1,904,poor,6.740920538460888
1,905,as,0.00021719773373247362
1,906,"Ecuador,",5.946387590636199
1,907,the,0.011635390847496667
1,908,temptation,5.539118156982443
1,909,to,0.0005289216838731297
1,910,increase,0.8510688745107724
